EmpID,Age,AgeGroup,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,SalarySlab,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,SalaryGap,DailyRateGap
RM166,50,46-55,0,Travel_Rarely,Research & Development,11,3,Life Sciences,3,Female,53,3,5,Manager,2,Single,15k+,17053,3,No,15,3,2,0,21,5,3,5,4,4,4.0,689.0,629.0
RM184,50,46-55,0,Travel_Rarely,Research & Development,1,3,Medical,3,Male,86,2,1,Laboratory Technician,3,Married,Upto 5k,3425,2,No,15,3,4,1,5,2,2,3,2,0,2.0,997.0,-504.5
RM234,50,46-55,0,Travel_Rarely,Sales,1,4,Medical,4,Female,68,3,5,Manager,4,Divorced,15k+,24118,3,No,11,3,3,1,32,3,2,7,0,0,6.0,449.0,169.0
RM280,50,46-55,0,Travel_Rarely,Research & Development,4,1,Life Sciences,1,Male,96,3,5,Research Director,2,Divorced,15k+,15815,3,No,14,3,1,2,28,4,2,10,4,1,6.0,-93.0,-26.0
RM368,50,46-55,0,Travel_Rarely,Research & Development,10,3,Technical Degree,4,Male,100,2,3,Healthcare Representative,4,Single,10k-15k,2755,6,No,15,3,4,0,20,2,3,4,3,1,3.0,203.0,230.0
RM426,50,46-55,0,Travel_Rarely,Research & Development,29,4,Life Sciences,2,Male,88,2,4,Manager,3,Married,15k+,9314,0,No,15,3,2,1,28,2,3,27,10,15,7.0,675.5,279.5
RM478,50,46-55,0,Travel_Frequently,Human Resources,3,3,Medical,1,Male,99,3,5,Manager,2,Married,15k+,7999,1,No,11,3,3,1,32,2,3,32,5,10,7.0,-989.0,819.0
RM524,50,46-55,0,Travel_Rarely,Research & Development,28,1,Medical,4,Male,74,4,1,Laboratory Technician,3,Married,Upto 5k,3297,1,Yes,11,3,3,3,20,3,3,20,8,3,8.0,528.0,374.5
RM529,50,46-55,1,Travel_Frequently,Sales,8,2,Technical Degree,2,Male,50,3,2,Sales Executive,3,Married,5k-10k,23452,3,Yes,14,3,1,1,18,4,3,4,3,1,3.0,1373.0,-213.5
RM540,50,46-55,0,Travel_Rarely,Sales,8,4,Marketing,4,Male,54,3,1,Sales Representative,2,Married,Upto 5k,9983,7,No,15,3,4,1,4,2,3,2,2,2,2.0,1303.0,-430.0
RM589,50,46-55,0,Travel_Rarely,Research & Development,2,3,Medical,3,Male,64,3,4,Research Director,3,Married,15k+,6881,5,No,16,3,4,0,30,3,3,4,3,0,3.0,1268.5,-128.5
RM654,50,46-55,0,Non-Travel,Research & Development,2,4,Life Sciences,1,Male,98,3,4,Manager,1,Divorced,15k+,4544,1,No,11,3,4,1,31,3,3,31,6,14,7.0,1553.5,61.5
RM715,50,46-55,0,Travel_Rarely,Research & Development,1,2,Medical,4,Male,66,3,4,Research Director,4,Divorced,15k+,6615,9,No,22,4,3,1,32,1,2,5,4,1,3.0,1028.5,306.5
RM722,50,46-55,0,Travel_Rarely,Research & Development,24,3,Life Sciences,4,Male,95,3,4,Manufacturing Director,3,Married,10k-15k,4161,3,Yes,18,3,4,1,22,2,3,12,11,1,5.0,-2397.5,119.5
RM743,50,46-55,0,Travel_Rarely,Research & Development,9,3,Life Sciences,1,Male,64,3,1,Laboratory Technician,4,Married,Upto 5k,20165,4,No,18,3,2,0,8,5,3,1,0,0,0.0,-313.0,-28.5
RM752,50,46-55,0,Non-Travel,Sales,1,3,Life Sciences,4,Female,95,3,2,Sales Executive,3,Married,5k-10k,24920,0,No,12,3,1,1,19,3,3,18,7,0,13.0,924.0,-630.5
RM767,50,46-55,0,Travel_Rarely,Research & Development,2,4,Medical,2,Male,62,3,5,Research Director,3,Married,15k+,12853,2,Yes,11,3,4,1,29,2,2,8,1,7,7.0,0.0,641.0
RM802,50,46-55,1,Travel_Frequently,Sales,1,4,Other,4,Male,81,3,2,Sales Executive,3,Single,Upto 5k,17251,3,Yes,14,3,4,0,5,4,3,0,0,0,0.0,-695.0,183.5
RM868,50,46-55,0,Travel_Frequently,Research & Development,2,3,Medical,4,Female,30,3,4,Manager,1,Married,15k+,9490,2,No,22,4,3,1,32,3,3,2,2,2,2.0,1485.5,601.5
RM946,50,46-55,0,Travel_Rarely,Research & Development,28,3,Life Sciences,4,Female,43,3,4,Research Director,1,Married,15k+,22422,4,Yes,11,3,2,0,25,2,3,3,2,1,2.0,509.5,502.5
RM1087,50,46-55,0,Travel_Frequently,Research & Development,22,5,Medical,3,Male,88,1,4,Research Director,4,Single,10k-15k,24450,1,Yes,13,3,4,0,32,2,3,32,6,13,9.0,-1959.5,-486.5
RM1127,50,46-55,0,Travel_Rarely,Sales,9,3,Marketing,3,Male,59,3,5,Manager,3,Married,15k+,19519,4,Yes,16,3,3,1,27,2,3,1,0,0,0.0,263.0,-421.0
RM1139,50,46-55,0,Travel_Frequently,Research & Development,20,5,Medical,2,Male,41,3,4,Healthcare Representative,3,Married,10k-15k,20689,2,Yes,15,3,3,1,32,3,3,30,8,12,13.0,-5125.5,414.5
RM1178,50,46-55,0,Travel_Rarely,Research & Development,17,5,Life Sciences,4,Female,50,2,3,Research Director,1,Divorced,10k-15k,21981,5,No,15,3,3,3,19,3,3,14,11,1,11.0,2976.0,-3.0
RM1453,50,46-55,1,Travel_Frequently,Sales,1,4,Life Sciences,2,Male,94,3,2,Sales Executive,3,Divorced,5k-10k,14255,7,No,12,3,4,2,12,3,3,6,3,0,1.0,1305.0,102.5
RM1462,50,46-55,1,Travel_Rarely,Sales,28,3,Marketing,4,Male,39,2,3,Sales Executive,1,Divorced,10k-15k,16586,4,Yes,13,3,2,1,20,3,3,3,2,2,0.0,1604.0,-443.0
RM088,51,46-55,0,Travel_Rarely,Research & Development,9,4,Life Sciences,4,Male,96,3,1,Laboratory Technician,4,Married,Upto 5k,18725,3,No,23,4,2,2,10,4,3,4,2,0,3.0,-618.0,-400.5
RM092,51,46-55,0,Travel_Rarely,Sales,21,4,Marketing,3,Male,71,3,2,Sales Executive,4,Single,5k-10k,8423,0,Yes,22,4,4,0,11,2,1,10,7,1,0.0,18.0,-143.5
RM111,51,46-55,0,Travel_Frequently,Research & Development,1,4,Medical,1,Female,30,2,3,Healthcare Representative,1,Single,5k-10k,25796,3,No,20,4,3,0,23,1,2,13,12,12,8.0,-2809.0,640.0
RM124,51,46-55,0,Travel_Rarely,Research & Development,6,3,Life Sciences,1,Male,51,3,5,Research Director,3,Single,15k+,6462,7,No,13,3,3,0,23,5,3,20,18,15,15.0,300.0,-139.0
RM137,51,46-55,1,Travel_Frequently,Research & Development,8,4,Life Sciences,1,Male,53,1,3,Manufacturing Director,4,Single,10k-15k,25150,2,No,15,3,4,0,18,2,3,4,2,0,3.0,357.0,334.0
RM157,51,46-55,0,Travel_Rarely,Research & Development,7,4,Medical,2,Male,34,2,2,Manufacturing Director,3,Married,5k-10k,13983,2,No,17,3,3,0,10,2,3,1,0,0,0.0,914.0,416.5
RM190,51,46-55,0,Travel_Rarely,Research & Development,3,3,Medical,4,Female,98,3,4,Healthcare Representative,2,Single,10k-15k,7192,3,No,18,3,3,0,21,6,3,7,7,1,0.0,-2636.5,-506.5
RM214,51,46-55,0,Travel_Rarely,Research & Development,8,4,Life Sciences,2,Male,81,2,3,Research Director,2,Married,10k-15k,15736,5,No,16,3,4,2,16,5,1,10,9,4,7.0,2197.0,653.0
RM259,51,46-55,0,Travel_Rarely,Research & Development,1,3,Life Sciences,3,Male,96,3,1,Research Scientist,4,Married,Upto 5k,23231,1,No,11,3,2,0,1,0,2,1,0,0,3.0,30.0,0.5
RM300,51,46-55,0,Travel_Rarely,Research & Development,2,3,Medical,4,Male,84,1,2,Manufacturing Director,2,Divorced,5k-10k,16321,5,No,18,3,4,1,13,3,3,4,1,1,2.0,264.0,549.5
RM377,51,46-55,0,Travel_Rarely,Sales,14,2,Life Sciences,3,Female,87,3,2,Sales Executive,4,Married,Upto 5k,14862,4,No,11,3,3,1,18,2,2,7,7,0,7.0,-487.0,402.5
RM617,51,46-55,0,Travel_Rarely,Sales,26,4,Marketing,1,Female,66,3,4,Manager,3,Married,15k+,5594,2,No,14,3,3,1,29,2,2,20,6,4,17.0,607.5,616.0
RM780,51,46-55,1,Travel_Rarely,Research & Development,4,4,Life Sciences,1,Male,34,3,1,Research Scientist,3,Married,Upto 5k,10332,9,Yes,12,3,3,3,18,2,4,10,0,2,7.0,-232.0,490.5
RM919,51,46-55,0,Travel_Frequently,Sales,9,3,Life Sciences,4,Male,83,3,5,Manager,2,Divorced,15k+,19196,4,Yes,24,4,1,1,31,5,2,29,10,11,10.0,779.0,-448.0
RM931,51,46-55,0,Travel_Frequently,Research & Development,6,2,Medical,2,Female,40,2,1,Laboratory Technician,3,Single,Upto 5k,4257,0,No,14,3,2,0,8,6,2,7,0,7,7.0,145.0,135.5
RM963,51,46-55,0,Travel_Rarely,Human Resources,5,3,Life Sciences,3,Male,84,3,4,Manager,2,Divorced,10k-15k,17588,1,Yes,11,3,2,1,33,2,3,33,9,0,10.0,-2592.0,-64.0
RM972,51,46-55,0,Travel_Rarely,Research & Development,11,2,Technical Degree,4,Female,82,2,4,Manufacturing Director,2,Single,10k-15k,24439,3,No,16,3,2,0,29,1,2,5,2,0,3.0,-3228.5,585.5
RM988,51,46-55,0,Travel_Frequently,Sales,2,3,Marketing,2,Male,52,3,3,Sales Executive,2,Married,10k-15k,15395,2,No,11,3,2,0,14,5,3,4,2,3,2.0,1346.0,-312.0
RM1276,51,46-55,0,Travel_Rarely,Research & Development,3,3,Technical Degree,1,Female,53,3,3,Manager,3,Married,10k-15k,22984,2,No,11,3,4,0,15,2,3,2,2,2,2.0,2823.0,126.0
RM191,52,46-55,0,Travel_Rarely,Research & Development,1,4,Life Sciences,3,Male,65,2,5,Manager,3,Married,15k+,5678,0,No,14,3,1,1,34,5,3,33,18,11,9.0,762.0,-124.0
RM231,52,46-55,0,Travel_Rarely,Research & Development,2,3,Life Sciences,3,Female,89,2,1,Laboratory Technician,4,Single,Upto 5k,3300,7,No,15,3,2,0,6,3,2,2,2,2,2.0,519.0,490.5
RM238,52,46-55,0,Non-Travel,Sales,2,4,Life Sciences,1,Male,79,2,5,Manager,3,Single,15k+,21030,1,Yes,18,3,4,0,33,2,4,33,7,15,12.0,0.0,86.0
RM318,52,46-55,1,Travel_Rarely,Research & Development,8,4,Medical,3,Male,85,2,2,Research Scientist,2,Married,Upto 5k,17747,2,No,15,3,1,0,11,3,2,8,2,7,7.0,-277.0,-29.5
RM407,52,46-55,0,Travel_Rarely,Research & Development,3,3,Medical,4,Male,39,2,3,Manufacturing Director,3,Married,5k-10k,19609,2,Yes,14,3,3,0,28,4,3,5,4,0,3.0,-2324.0,-497.0
RM409,52,46-55,0,Travel_Rarely,Research & Development,4,2,Life Sciences,4,Female,30,3,4,Manager,4,Married,15k+,10310,2,No,13,3,4,0,31,2,1,5,2,1,4.0,184.5,670.5
RM469,52,46-55,0,Travel_Rarely,Research & Development,6,2,Technical Degree,4,Male,78,3,2,Research Scientist,1,Divorced,5k-10k,22087,3,Yes,12,3,2,2,18,3,3,10,9,6,9.0,359.0,203.5
RM562,52,46-55,0,Travel_Rarely,Sales,3,4,Marketing,3,Male,31,2,4,Manager,1,Married,15k+,10084,1,No,11,3,1,0,34,3,4,34,6,1,16.0,1156.5,-81.0
RM571,52,46-55,0,Non-Travel,Research & Development,19,4,Medical,4,Male,41,3,1,Research Scientist,4,Married,Upto 5k,26589,0,No,18,3,1,1,5,3,3,4,3,1,2.0,1565.0,-117.5
RM588,52,46-55,0,Travel_Rarely,Research & Development,11,4,Life Sciences,4,Female,82,3,2,Laboratory Technician,3,Married,Upto 5k,21821,8,No,20,4,2,1,9,3,3,5,2,1,4.0,-2069.0,572.5
RM628,52,46-55,0,Travel_Frequently,Research & Development,25,4,Medical,3,Female,81,2,4,Manufacturing Director,4,Married,10k-15k,19028,3,No,22,4,3,0,31,3,3,9,8,0,0.0,-2544.5,70.5
RM700,52,46-55,0,Travel_Rarely,Research & Development,1,2,Life Sciences,4,Male,70,3,4,Manager,4,Married,15k+,13829,2,No,15,3,2,1,26,2,2,9,8,7,8.0,728.5,233.5
RM750,52,46-55,1,Travel_Rarely,Sales,2,1,Marketing,1,Female,57,1,5,Manager,4,Married,15k+,25846,1,No,15,3,4,1,33,3,3,32,14,6,9.0,777.0,-419.0
RM807,52,46-55,0,Travel_Rarely,Research & Development,7,4,Life Sciences,2,Male,87,3,3,Healthcare Representative,2,Single,10k-15k,15322,7,No,19,3,4,0,18,4,3,8,6,4,0.0,152.0,178.0
RM948,52,46-55,1,Travel_Rarely,Sales,5,3,Life Sciences,2,Male,64,3,3,Sales Executive,2,Single,5k-10k,21534,9,Yes,19,3,3,0,10,2,2,8,7,7,7.0,-804.0,177.0
RM995,52,46-55,0,Travel_Frequently,Research & Development,28,2,Medical,4,Female,59,4,4,Manufacturing Director,3,Married,10k-15k,9731,2,Yes,11,3,2,1,24,3,2,5,3,0,2.0,-3123.5,-497.5
RM1001,52,46-55,0,Travel_Rarely,Research & Development,8,4,Other,3,Female,54,3,1,Laboratory Technician,1,Married,Upto 5k,17363,9,No,13,3,3,0,12,2,1,5,4,0,4.0,257.0,-574.5
RM1435,52,46-55,0,Non-Travel,Sales,29,4,Life Sciences,1,Male,40,3,1,Sales Representative,4,Divorced,Upto 5k,19788,2,No,15,3,2,2,16,3,2,9,8,0,0.0,910.0,-161.0
RM019,53,46-55,0,Travel_Rarely,Sales,2,4,Life Sciences,1,Female,78,2,4,Manager,4,Married,15k+,22021,2,No,16,3,3,0,31,3,3,25,8,3,7.0,-272.5,517.0
RM026,53,46-55,0,Travel_Rarely,Research & Development,5,3,Other,3,Female,58,3,5,Manager,3,Divorced,15k+,10735,4,No,11,3,4,1,26,3,2,14,13,4,3.0,-143.0,459.0
RM153,53,46-55,0,Travel_Rarely,Sales,6,2,Marketing,2,Male,34,3,2,Sales Representative,3,Married,Upto 5k,16047,2,Yes,20,4,4,1,13,3,1,7,7,4,5.0,-3117.0,660.5
RM185,53,46-55,0,Travel_Rarely,Research & Development,13,2,Medical,4,Female,57,4,2,Manufacturing Director,1,Divorced,Upto 5k,26250,1,No,11,3,3,2,5,3,3,4,2,1,3.0,-768.0,331.5
RM281,53,46-55,0,Travel_Rarely,Research & Development,3,4,Medical,3,Male,45,3,4,Research Director,3,Married,15k+,21016,3,Yes,16,3,4,3,21,5,2,5,3,1,3.0,1213.5,250.5
RM503,53,46-55,0,Travel_Rarely,Sales,1,1,Medical,4,Female,34,3,2,Sales Executive,1,Single,5k-10k,7507,7,No,20,4,4,0,18,2,4,14,7,8,10.0,2958.0,-537.5
RM535,53,46-55,0,Travel_Rarely,Research & Development,7,3,Life Sciences,3,Male,59,4,4,Research Director,3,Married,10k-15k,13514,3,No,19,3,3,0,32,3,3,5,1,1,3.0,-1556.5,150.5
RM557,53,46-55,0,Travel_Rarely,Research & Development,6,3,Life Sciences,4,Male,86,3,2,Laboratory Technician,4,Single,Upto 5k,10919,2,No,17,3,4,0,19,4,3,2,2,2,2.0,-2768.0,-406.5
RM625,53,46-55,0,Travel_Rarely,Sales,7,2,Marketing,1,Female,78,2,3,Sales Executive,4,Married,10k-15k,20715,7,Yes,18,3,4,1,35,3,3,5,2,0,4.0,1684.0,-192.0
RM647,53,46-55,0,Travel_Rarely,Sales,8,3,Marketing,1,Male,73,3,4,Sales Executive,4,Married,10k-15k,22789,5,No,14,3,3,1,28,3,3,2,0,2,2.0,-3863.5,166.0
RM650,53,46-55,0,Travel_Rarely,Research & Development,23,4,Life Sciences,4,Female,72,3,4,Research Director,4,Single,10k-15k,20206,6,No,18,3,3,0,33,0,3,12,9,3,8.0,-2095.5,-717.5
RM702,53,46-55,0,Travel_Rarely,Sales,2,2,Medical,3,Male,45,3,4,Manager,3,Divorced,10k-15k,13938,6,No,13,3,3,1,22,3,4,17,13,15,2.0,-847.5,674.0
RM761,53,46-55,0,Travel_Frequently,Sales,2,3,Marketing,3,Female,38,2,3,Sales Executive,2,Married,5k-10k,23537,2,No,12,3,1,1,30,2,3,15,7,6,12.0,-1725.0,-729.0
RM859,53,46-55,0,Travel_Rarely,Research & Development,7,2,Medical,4,Female,50,3,5,Manager,3,Divorced,15k+,18640,3,No,18,3,2,1,26,6,3,7,7,4,7.0,-631.0,400.0
RM1044,53,46-55,0,Travel_Rarely,Research & Development,2,3,Medical,4,Male,39,4,4,Research Director,2,Single,15k+,19764,4,No,12,3,2,0,35,2,2,9,8,8,8.0,227.5,-372.5
RM1112,53,46-55,1,Travel_Rarely,Research & Development,2,5,Technical Degree,3,Female,78,2,3,Manufacturing Director,4,Married,10k-15k,14618,0,No,16,3,2,1,34,4,3,33,7,1,9.0,-124.0,-209.0
RM1204,53,46-55,0,Travel_Rarely,Research & Development,24,4,Medical,2,Male,48,4,3,Healthcare Representative,4,Married,5k-10k,3458,3,No,15,3,3,0,11,2,3,4,3,1,2.0,-3288.0,579.0
RM1269,53,46-55,0,Non-Travel,Research & Development,1,4,Medical,1,Female,60,2,4,Manufacturing Director,3,Married,10k-15k,22308,4,Yes,20,4,4,3,27,2,2,3,2,0,2.0,-3405.5,-158.5
RM1397,53,46-55,1,Travel_Rarely,Sales,24,4,Life Sciences,1,Male,66,3,3,Sales Executive,1,Single,10k-15k,5843,6,Yes,13,3,2,0,15,2,2,2,2,2,2.0,1198.0,315.0
RM096,54,46-55,0,Travel_Rarely,Research & Development,2,4,Technical Degree,1,Female,60,3,3,Research Director,3,Married,10k-15k,24001,9,No,12,3,1,1,16,5,1,4,3,0,3.0,3256.0,401.0
RM113,54,46-55,0,Non-Travel,Human Resources,26,3,Human Resources,4,Female,30,4,4,Manager,4,Single,15k+,13871,2,Yes,12,3,3,0,23,3,3,5,3,4,4.0,710.0,-692.0
RM220,54,46-55,0,Travel_Rarely,Sales,3,3,Marketing,4,Female,52,3,2,Sales Executive,1,Married,5k-10k,17011,2,No,14,3,4,1,16,4,3,6,2,0,5.0,517.0,371.5
RM333,54,46-55,0,Travel_Frequently,Research & Development,20,4,Life Sciences,4,Female,31,3,2,Research Scientist,3,Single,Upto 5k,16885,3,No,12,3,4,0,20,4,2,4,3,0,3.0,-349.0,175.5
RM393,54,46-55,0,Travel_Rarely,Research & Development,5,2,Medical,1,Male,86,3,5,Research Director,1,Married,15k+,8509,4,No,11,3,3,1,24,4,2,4,2,1,2.0,169.0,-2.0
RM432,54,46-55,0,Travel_Rarely,Research & Development,8,4,Life Sciences,3,Female,42,3,2,Laboratory Technician,3,Single,Upto 5k,23428,7,No,11,3,3,0,19,3,3,1,0,0,0.0,-1438.0,-204.5
RM511,54,46-55,0,Travel_Rarely,Human Resources,19,4,Medical,3,Male,88,3,3,Human Resources,2,Married,10k-15k,6729,2,No,15,3,3,1,16,1,4,9,7,7,1.0,872.0,-295.5
RM576,54,46-55,0,Travel_Rarely,Research & Development,19,4,Medical,4,Female,95,3,2,Manufacturing Director,1,Divorced,5k-10k,22670,9,Yes,11,3,2,2,9,4,3,5,3,1,4.0,267.0,-376.5
RM729,54,46-55,0,Travel_Rarely,Research & Development,17,3,Technical Degree,3,Female,56,3,3,Manufacturing Director,3,Married,10k-15k,13943,8,No,11,3,3,1,22,2,3,10,7,0,8.0,446.0,625.0
RM772,54,46-55,0,Travel_Rarely,Sales,2,4,Life Sciences,3,Female,41,2,3,Sales Executive,3,Married,10k-15k,8392,6,No,11,3,2,1,13,4,3,9,4,7,0.0,1436.0,229.0
RM891,54,46-55,0,Travel_Frequently,Research & Development,1,4,Life Sciences,4,Female,53,3,3,Manufacturing Director,3,Divorced,10k-15k,9659,7,No,17,3,1,1,33,2,1,5,4,1,4.0,209.0,150.0
RM895,54,46-55,0,Travel_Rarely,Research & Development,3,3,Life Sciences,4,Male,85,3,4,Research Director,4,Married,15k+,23474,3,No,14,3,1,0,36,2,3,10,9,0,9.0,1408.5,-134.5
RM1009,54,46-55,0,Travel_Rarely,Research & Development,1,3,Medical,4,Female,54,3,4,Research Director,4,Single,15k+,5652,6,No,19,3,4,0,29,3,2,20,7,12,7.0,957.5,151.5
RM1077,54,46-55,0,Travel_Frequently,Research & Development,11,4,Medical,2,Female,87,3,4,Manager,4,Divorced,15k+,24456,3,No,20,4,1,1,26,2,3,14,9,1,12.0,-338.5,230.5
RM1185,54,46-55,0,Travel_Rarely,Research & Development,22,5,Medical,2,Female,91,3,4,Manager,3,Married,15k+,18685,3,No,25,4,3,1,36,6,3,10,8,4,7.0,1055.5,-235.5
RM1306,54,46-55,0,Travel_Rarely,Research & Development,7,4,Medical,4,Female,68,3,2,Research Scientist,4,Married,5k-10k,15696,4,No,15,3,2,1,14,2,2,7,1,1,7.0,1636.0,-321.5
RM1398,54,46-55,0,Travel_Rarely,Research & Development,9,2,Life Sciences,1,Female,67,3,2,Research Scientist,3,Married,Upto 5k,22474,3,No,11,3,3,2,9,6,2,4,3,2,3.0,-2321.0,-597.5
RM1407,54,46-55,0,Travel_Rarely,Research & Development,10,3,Medical,3,Female,77,3,2,Manufacturing Director,1,Single,Upto 5k,25198,6,Yes,19,3,4,0,9,3,3,5,2,1,4.0,-778.0,-595.5
RM066,55,46-55,0,Travel_Rarely,Research & Development,8,3,Medical,4,Female,33,3,4,Manager,3,Divorced,10k-15k,19730,2,Yes,14,3,3,3,21,2,3,5,0,0,2.0,-1614.5,16.5
RM083,55,46-55,0,Travel_Rarely,Sales,1,2,Life Sciences,1,Male,70,3,3,Sales Executive,4,Married,10k-15k,18092,3,No,14,3,4,1,24,4,3,1,0,1,0.0,989.0,-742.0
RM188,55,46-55,0,Travel_Rarely,Research & Development,14,4,Medical,3,Male,61,4,5,Research Director,2,Single,15k+,13339,8,No,11,3,4,0,36,3,3,24,15,2,15.0,-515.0,-131.0
RM271,55,46-55,0,Travel_Rarely,Research & Development,1,3,Medical,4,Male,81,3,5,Manager,1,Single,15k+,18938,0,Yes,14,3,3,0,37,2,3,36,10,4,13.0,-192.0,-371.0
RM284,55,46-55,0,Travel_Rarely,Research & Development,20,2,Technical Degree,2,Male,37,3,2,Laboratory Technician,4,Married,5k-10k,15972,3,Yes,19,3,4,1,12,4,3,10,7,0,8.0,197.0,-605.5
RM380,55,46-55,0,Travel_Rarely,Research & Development,2,3,Life Sciences,3,Female,97,3,4,Manager,4,Single,15k+,23258,2,Yes,13,3,3,0,30,2,3,5,4,1,2.0,288.5,491.5
RM446,55,46-55,0,Travel_Rarely,Sales,18,5,Life Sciences,1,Female,83,3,4,Manager,2,Single,15k+,9873,3,No,23,4,4,0,37,2,3,10,9,7,7.0,1135.5,415.0
RM569,55,46-55,1,Travel_Rarely,Research & Development,2,3,Medical,4,Male,78,3,5,Manager,1,Married,15k+,21199,5,Yes,13,3,4,1,24,2,3,5,2,1,4.0,622.0,-98.0
RM609,55,46-55,1,Travel_Rarely,Sales,2,1,Medical,3,Male,37,3,2,Sales Executive,4,Single,5k-10k,21519,4,No,16,3,3,0,12,3,2,9,7,7,3.0,-263.0,-339.5
RM746,55,46-55,0,Travel_Frequently,Research & Development,18,4,Medical,3,Male,62,3,2,Healthcare Representative,2,Married,5k-10k,12992,3,Yes,14,3,4,2,17,3,3,8,7,6,7.0,1167.0,-617.5
RM775,55,46-55,0,Non-Travel,Research & Development,2,1,Medical,3,Male,40,2,4,Manager,1,Single,15k+,17323,7,No,15,3,2,0,31,3,4,9,7,6,2.0,385.5,-375.5
RM788,55,46-55,0,Travel_Frequently,Research & Development,2,1,Life Sciences,4,Male,65,3,3,Manufacturing Director,2,Married,10k-15k,15813,3,No,18,3,2,1,23,4,3,3,2,1,2.0,683.0,275.0
RM915,55,46-55,0,Non-Travel,Research & Development,8,1,Medical,4,Male,37,2,4,Healthcare Representative,2,Divorced,10k-15k,25592,1,Yes,15,3,4,1,34,3,3,33,9,15,0.0,-2793.5,-642.5
RM956,55,46-55,0,Travel_Rarely,Research & Development,2,2,Medical,4,Female,58,1,5,Manager,3,Married,15k+,6992,4,No,14,3,4,1,23,5,3,19,9,9,11.0,-50.0,-541.0
RM976,55,46-55,1,Travel_Rarely,Sales,13,4,Marketing,1,Male,85,4,4,Sales Executive,3,Single,10k-15k,9277,6,Yes,17,3,3,0,24,2,2,19,7,3,8.0,-2004.5,-435.0
RM1011,55,46-55,0,Travel_Rarely,Research & Development,1,4,Medical,2,Male,81,4,4,Research Director,4,Divorced,10k-15k,12414,2,No,13,3,4,2,31,4,4,7,7,0,0.0,-1638.5,316.5
RM1066,55,46-55,0,Travel_Rarely,Research & Development,4,4,Life Sciences,4,Male,30,3,2,Healthcare Representative,3,Married,Upto 5k,16143,0,Yes,16,3,2,0,4,2,3,3,2,1,2.0,-1183.0,476.5
RM1117,55,46-55,0,Travel_Rarely,Sales,26,5,Marketing,3,Male,60,2,5,Manager,4,Married,15k+,23037,1,No,21,4,3,1,36,3,3,36,6,2,13.0,518.0,0.0
RM1208,55,46-55,0,Travel_Rarely,Research & Development,22,3,Technical Degree,1,Male,94,2,1,Research Scientist,2,Divorced,Upto 5k,23737,5,No,12,3,4,1,8,1,3,4,2,1,2.0,844.0,608.5
RM1265,55,46-55,0,Travel_Rarely,Research & Development,2,3,Medical,3,Male,60,2,5,Research Director,1,Married,15k+,19805,8,No,12,3,2,3,34,2,3,1,0,0,0.0,-199.0,-345.0
RM1337,55,46-55,0,Travel_Rarely,Research & Development,2,4,Technical Degree,2,Male,98,2,1,Research Scientist,4,Married,Upto 5k,7975,8,No,20,4,2,1,19,2,4,5,2,0,4.0,-31.0,3.5
RM1402,55,46-55,0,Travel_Rarely,Human Resources,26,4,Human Resources,3,Male,71,4,5,Manager,2,Married,15k+,25811,4,Yes,18,3,1,1,35,0,3,10,9,1,4.0,447.0,-238.0
RM086,56,55+,0,Travel_Rarely,Research & Development,7,3,Life Sciences,4,Male,49,1,3,Manufacturing Director,4,Single,5k-10k,21698,4,No,11,3,1,0,37,3,2,6,4,0,2.0,-3033.0,584.0
RM123,56,55+,1,Travel_Rarely,Research & Development,14,4,Life Sciences,2,Female,72,3,1,Research Scientist,2,Married,Upto 5k,4510,9,Yes,18,3,1,3,7,2,3,5,4,4,3.0,2270.0,-391.5
RM176,56,55+,0,Travel_Rarely,Research & Development,8,3,Life Sciences,3,Female,67,3,1,Research Scientist,1,Divorced,Upto 5k,13939,4,Yes,18,3,3,1,19,3,3,2,2,2,2.0,1564.0,-119.5
RM402,56,55+,0,Travel_Frequently,Sales,6,3,Life Sciences,3,Female,86,4,4,Sales Executive,1,Married,10k-15k,18256,9,No,11,3,4,3,36,0,2,7,7,7,7.0,-2487.5,204.0
RM553,56,55+,0,Travel_Rarely,Research & Development,9,3,Medical,3,Male,81,3,4,Healthcare Representative,4,Married,10k-15k,20420,7,No,11,3,3,0,30,1,2,10,7,1,1.0,-5267.5,12.5
RM773,56,55+,0,Travel_Frequently,Research & Development,9,3,Medical,1,Female,63,3,1,Research Scientist,3,Married,Upto 5k,12154,2,No,19,3,2,1,18,4,3,5,4,0,3.0,249.0,407.5
RM852,56,55+,0,Travel_Rarely,Research & Development,4,4,Technical Degree,4,Female,92,3,5,Manager,1,Divorced,15k+,18575,4,No,13,3,4,1,28,2,3,5,2,4,2.0,706.0,-105.0
RM957,56,55+,0,Travel_Rarely,Human Resources,8,4,Life Sciences,4,Male,99,3,5,Manager,2,Single,15k+,4022,6,No,14,3,1,0,36,4,3,7,3,7,7.0,528.0,-221.0
